FECHA (YYMMDD);HORA (HHMM);;
200531;1200;0,544305;
200531;1300;0,868872;
200531;1400;0,345473;
200531;1500;1,35565;
200531;1600;1,38653;
200531;1700;1,35734;
200531;1800;1,25402;
200531;1900;0,12022;
200531;2000;0,260149;
200531;2100;0,208462;
200531;2200;0,0967149;
200531;2300;0,254461;
200601;0000;0,0739686;
200601;0100;0,0359458;
200601;0200;0,050605;
200601;0300;0,0755523;
200601;0400;0,0819637;
200601;0500;0,0420437;
200601;0600;0,0757158;
200601;0700;0,327523;
200601;0800;0,130208;
200601;0900;0,103459;
200601;1000;0,128404;
200601;1100;0,533591;
200601;1200;0,500041;
200601;1300;0,509341;
200601;1400;0,48959;
200601;1500;0,98088;
200601;1600;1,63907;
200601;1700;1,74791;
200601;1800;1,25545;
200601;1900;0,482696;
200601;2000;0,0779351;
200601;2100;0,0303269;
200601;2200;0,0163536;
200601;2300;0,164211;
200602;0000;0,0553287;
200602;0100;0,0345266;
200602;0200;0,310843;
200602;0300;0,177568;
200602;0400;0,0826471;
200602;0500;0,0696846;
200602;0600;0,0837798;
200602;0700;0,0709943;
200602;0800;0,293275;
200602;0900;0,222739;
200602;1000;0,981171;
200602;1100;0,0740327;
200602;1200;0,738845;
200602;1300;0,90879;
200602;1400;0,407432;
200602;1500;0,87271;
200602;1600;1,00057;
200602;1700;0,443371;
200602;1800;0,674708;
200602;1900;1,85905;
200602;2000;0,650488;
200602;2100;0,520703;
200602;2200;1,05829;
200602;2300;0,756878;
200603;0000;0,771809;
200603;0100;1,03264;
200603;0200;1,14039;
200603;0300;0,500875;
200603;0400;0,121674;
200603;0500;1,73567;
200603;0600;1,75961;
200603;0700;1,11715;
200603;0800;0,673613;
200603;0900;0,934572;
200603;1000;2,198;
200603;1100;1,59514;
200603;1200;0,677373;
200603;1300;0,679376;
200603;1400;0,598515;
200603;1500;0,861458;
200603;1600;0,802719;
200603;1700;0,878912;
200603;1800;0,140714;
200603;1900;0,164834;
200603;2000;0,296974;
200603;2100;0,0815871;
200603;2200;0,137166;
200603;2300;0,335937;
200604;0000;0,0585331;
200604;0100;0,519299;
200604;0200;0,154822;
200604;0300;0,818792;
200604;0400;0,436243;
200604;0500;0,302369;
200604;0600;0,100525;
200604;0700;0,124531;
200604;0800;0,661614;
200604;0900;0,728468;
200604;1000;0,826064;
200604;1100;1,46419;
200604;1200;0,91102;
200604;1300;0,271446;
200604;1400;0,640569;
200604;1500;1,02278;
200604;1600;0,836336;
200604;1700;0,153189;
200604;1800;0,366729;
200604;1900;0,0234338;
200604;2000;0,0258633;
200604;2100;0,161407;
200604;2200;0,0895687;
200604;2300;0,143484;
200605;0000;0,0714808;
200605;0100;0,0754131;
200605;0200;0,211583;
200605;0300;0,164733;
200605;0400;0,389094;
200605;0500;0,0952451;
200605;0600;0,217096;
200605;0700;0,308558;
200605;0800;0,0756831;
200605;0900;0,320906;
200605;1000;0,696838;
200605;1100;0,289861;
200605;1200;0,432129;
200605;1300;0,275342;
200605;1400;0,709148;
200605;1500;0,552698;
200605;1600;1,14383;
200605;1700;1,14009;
200605;1800;0,499996;
200605;1900;0,0426074;
200605;2000;0,242514;
200605;2100;0,15298;
200605;2200;0,526588;
200605;2300;0,176922;
200606;0000;0,221039;
200606;0100;0,520638;
200606;0200;0,949828;
200606;0300;0,296498;
200606;0400;0,142503;
200606;0500;0,310904;
200606;0600;0,454394;
200606;0700;0,92331;
200606;0800;0,238167;
200606;0900;0,227763;
200606;1000;0,417238;
200606;1100;0,342593;
200606;1200;0,623429;
200606;1300;1,89393;
200606;1400;1,35395;
200606;1500;1,79017;
200606;1600;2,14632;
200606;1700;2,02583;
200606;1800;1,19493;
200606;1900;0,403953;
200606;2000;0,0859601;
200606;2100;0,0455728;
200606;2200;0,27052;
200606;2300;0,0758002;
200607;0000;0,236603;
200607;0100;0,12898;
200607;0200;0,0714869;
200607;0300;0,140608;
200607;0400;0,0734308;
200607;0500;0,13468;
200607;0600;0,208253;
200607;0700;0,0719767;
200607;0800;0,206358;
200607;0900;0,422241;
200607;1000;0,431096;
200607;1100;0,457414;
200607;1200;1,17221;
200607;1300;0,825264;
200607;1400;1,6055;
200607;1500;2,06337;
200607;1600;1,6346;
200607;1700;1,70589;
200607;1800;1,29013;
200607;1900;0,217155;
200607;2000;0,422226;
200607;2100;0,181274;
200607;2200;0,282246;
200607;2300;0,129065;
200608;0000;0,224244;
200608;0100;0,0964942;
200608;0200;0,321402;
200608;0300;0,8972;
200608;0400;0,686936;
200608;0500;0,452528;
200608;0600;0,415567;
200608;0700;0,177487;
200608;0800;0,3988;
200608;0900;0,516705;
200608;1000;0,267039;
200608;1100;0,485009;
200608;1200;0,56487;
200608;1300;0,519457;
200608;1400;0,434228;
200608;1500;0,0915666;
200608;1600;0,171537;
200608;1700;0,263638;
200608;1800;0,0784949;
200608;1900;0,027331;
200608;2000;0,0788926;
200608;2100;0,0734419;
200608;2200;0,100486;
200608;2300;0,0721219;
200609;0000;0,168615;
200609;0100;0,174669;
200609;0200;0,0932716;
200609;0300;0,0922946;
200609;0400;0,12486;
200609;0500;0,114468;
200609;0600;0,0939277;
200609;0700;0,0276138;
200609;0800;0,0537363;
200609;0900;0,130873;
200609;1000;0,417173;
200609;1100;0,553259;
200609;1200;0,362243;
200609;1300;0,741858;
200609;1400;0,233216;
200609;1500;0,964954;
200609;1600;1,80482;
200609;1700;1,59644;
200609;1800;0,984389;
200609;1900;0,399429;
200609;2000;0,154761;
200609;2100;0,0421351;
200609;2200;0,0757569;
200609;2300;0,0990245;
200610;0000;0,0813059;
200610;0100;0,0493203;
200610;0200;0,186085;
200610;0300;0,248;
200610;0400;0,33324;
200610;0500;0,130808;
200610;0600;0,102723;
200610;0700;0,229677;
200610;0800;0,349334;
200610;0900;0,359511;
200610;1000;0,1402;
200610;1100;0,324727;
200610;1200;0,441958;
200610;1300;0,406171;
200610;1400;0,574762;
200610;1500;0,66312;
200610;1600;1,04474;
200610;1700;1,1634;
200610;1800;0,461221;
200610;1900;0,0621788;
200610;2000;0,0783567;
200610;2100;0,114756;
200610;2200;0,0751107;
200610;2300;0,34294;
200611;0000;0,282549;
200611;0100;0,084093;
200611;0200;0,069559;
200611;0300;0,201596;
200611;0400;0,433314;
200611;0500;0,190695;
200611;0600;0,554516;
200611;0700;0,447656;
200611;0800;0,451544;
200611;0900;0,0965914;
200611;1000;1,03007;
200611;1100;0,578788;
200611;1200;1,29499;
200611;1300;1,55206;
200611;1400;0,696003;
200611;1500;0,178398;
200611;1600;0,717372;
200611;1700;0,709932;
200611;1800;0,30747;
200611;1900;0,607439;
200611;2000;0,792871;
200611;2100;0,121485;
200611;2200;0,348715;
200611;2300;0,685367;
200612;0000;1,08311;
200612;0100;0,233589;
200612;0200;0,634964;
200612;0300;0,736613;
200612;0400;0,81926;
200612;0500;1,56907;
200612;0600;0,738079;
200612;0700;0,284838;
200612;0800;0,633669;
200612;0900;0,685082;
200612;1000;1,312;
200612;1100;3,80496;
200612;1200;2,25583;
200612;1300;0,793091;
200612;1400;1,12867;
200612;1500;0,668524;
200612;1600;0,558417;
200612;1700;0,871941;
200612;1800;0,188511;
200612;1900;0,0727671;
200612;2000;0,768885;
200612;2100;0,603118;
200612;2200;0,371746;
200612;2300;0,107262;
200613;0000;0,252223;
200613;0100;0,293483;
200613;0200;0,175547;
200613;0300;0,479308;
200613;0400;0,455214;
200613;0500;0,399566;
200613;0600;0,317732;
200613;0700;0,651081;
200613;0800;0,20058;
200613;0900;0,146701;
200613;1000;0,9637;
200613;1100;0,468402;
200613;1200;0,45153;
200613;1300;0,435202;
200613;1400;0,4052;
200613;1500;0,569542;
200613;1600;0,375532;
200613;1700;0,0685476;
200613;1800;0,0802263;
200613;1900;0,209546;
200613;2000;0,397466;
200613;2100;0,598999;
200613;2200;0,675295;
200613;2300;0,455586;
200614;0000;0,467518;
200614;0100;0,704105;
200614;0200;0,699777;
200614;0300;0,588128;
200614;0400;0,534897;
200614;0500;0,623796;
200614;0600;0,49395;
200614;0700;0,555607;
200614;0800;0,662372;
200614;0900;0,682761;
200614;1000;0,430111;
200614;1100;0,0846583;
200614;1200;0,527733;
200614;1300;0,379244;
200614;1400;0,222618;
200614;1500;0,510663;
200614;1600;0,982068;
200614;1700;1,56347;
200614;1800;0,768914;
200614;1900;0,242128;
200614;2000;1,02513;
200614;2100;0,499949;
200614;2200;0,153105;
200614;2300;0,0651284;
200615;0000;0,663016;
200615;0100;0,347303;
200615;0200;0,967551;
200615;0300;0,649632;
200615;0400;1,02684;
200615;0500;1,78075;
200615;0600;0,882625;
200615;0700;1,41009;
200615;0800;1,09947;
200615;0900;1,86143;
200615;1000;1,96261;
200615;1100;0,445638;
200615;1200;0,74471;
200615;1300;0,306276;
200615;1400;0,937396;
200615;1500;0,748471;
200615;1600;0,188002;
200615;1700;0,871387;
200615;1800;1,07073;
200615;1900;0,612782;
200615;2000;0,626984;
200615;2100;0,279862;
200615;2200;0,182586;
200615;2300;0,242782;
200616;0000;0,731539;
200616;0100;0,339085;
200616;0200;0,272218;
200616;0300;0,96929;
200616;0400;0,418114;
200616;0500;0,109894;
200616;0600;0,490118;
200616;0700;0,343853;
200616;0800;0,431459;
200616;0900;0,152095;
200616;1000;0,218787;
200616;1100;0,224979;
200616;1200;0,0963387;
200616;1300;0,479056;
200616;1400;0,36285;
200616;1500;0,365506;
200616;1600;0,807069;
200616;1700;0,415029;
200616;1800;0,376805;
200616;1900;0,400359;
200616;2000;0,340091;
200616;2100;1,24949;
200616;2200;0,42391;
200616;2300;0,233849;
200617;0000;0,232758;
200617;0100;0,960491;
200617;0200;1,24914;
200617;0300;1,13726;
200617;0400;0,484259;
200617;0500;0,789137;
200617;0600;0,164135;
200617;0700;0,204992;
200617;0800;0,430006;
200617;0900;0,0217369;
200617;1000;0,42395;
200617;1100;0,798492;
200617;1200;0,43486;
200617;1300;3,64496;
200617;1400;2,27719;
200617;1500;2,12444;
200617;1600;3,0886;
200617;1700;3,03276;
200617;1800;2,19049;
200617;1900;2,75262;
200617;2000;1,20558;
200617;2100;1,21688;
200617;2200;0,681483;
200617;2300;0,208098;
200618;0000;0,086126;
200618;0100;0,391635;
200618;0200;0,0744064;
200618;0300;0,410567;
200618;0400;0,162533;
200618;0500;0,845944;
200618;0600;0,353496;
200618;0700;0,235491;
200618;0800;0,650989;
200618;0900;0,493804;
200618;1000;0,604193;
200618;1100;0,491105;
200618;1200;0,25218;
200618;1300;0,361643;
200618;1400;0,059059;
200618;1500;0,200989;
200618;1600;0,42628;
200618;1700;0,444943;
200618;1800;0,325454;
200618;1900;0,0918798;
200618;2000;0,38767;
200618;2100;0,202859;
200618;2200;0,89929;
200618;2300;0,814676;
200619;0000;0,185033;
200619;0100;0,394992;
200619;0200;0,251414;
200619;0300;0,768863;
200619;0400;0,927908;
200619;0500;0,401567;
200619;0600;0,650623;
200619;0700;0,13538;
200619;0800;0,206461;
200619;0900;0,485091;
200619;1000;0,332463;
200619;1100;0,41901;
200619;1200;0,319674;
200619;1300;0,851752;
200619;1400;1,73459;
200619;1500;1,1851;
200619;1600;0,948199;
200619;1700;0,851692;
200619;1800;0,826036;
200619;1900;0,398125;
200619;2000;0,0825649;
200619;2100;0,473209;
200619;2200;0,0556797;
200619;2300;0,0596782;
200620;0000;0,0187674;
200620;0100;0,209623;
200620;0200;0,24046;
200620;0300;0,610285;
200620;0400;0,582804;
200620;0500;0,27895;
200620;0600;0,389104;
200620;0700;1,03772;
200620;0800;0,403378;
200620;0900;0,645189;
200620;1000;0,766091;
200620;1100;1,12012;
200620;1200;0,0750153;
200620;1300;0,419124;
200620;1400;0,785884;
200620;1500;0,455805;
200620;1600;1,65551;
200620;1700;0,952178;
200620;1800;0,557463;
200620;1900;0,738223;
200620;2000;0,644764;
200620;2100;0,388418;
200620;2200;0,107885;
200620;2300;0,548931;
200621;0000;0,115515;
200621;0100;0,127455;
200621;0200;0,170538;
200621;0300;0,294058;
200621;0400;0,118278;
200621;0500;0,076995;
200621;0600;0,0650109;
200621;0700;0,139986;
200621;0800;0,316782;
200621;0900;0,715895;
200621;1000;0,463114;
200621;1100;0,300533;
200621;1200;0,10651;
200621;1300;0,18016;
200621;1400;0,314228;
200621;1500;0,298365;
200621;1600;0,322641;
200621;1700;0,778214;
200621;1800;0,164345;
200621;1900;0,140713;
200621;2000;0,11595;
200621;2100;0,183167;
200621;2200;0,0532658;
200621;2300;0,60745;
200622;0000;0,228908;
200622;0100;0,656473;
200622;0200;0,357019;
200622;0300;0,220444;
200622;0400;0,365624;
200622;0500;0,146272;
200622;0600;0,365561;
200622;0700;0,250153;
200622;0800;0,267542;
200622;0900;1,30963;
200622;1000;0,436174;
200622;1100;0,585518;
200622;1200;1,28142;
200622;1300;0,812857;
200622;1400;1,15587;
200622;1500;0,301403;
200622;1600;0,813963;
200622;1700;1,32308;
200622;1800;0,843561;
200622;1900;0,428459;
200622;2000;0,272573;
200622;2100;0,707089;
200622;2200;0,452751;
200622;2300;0,395575;
200623;0000;0,556294;
200623;0100;0,524621;
200623;0200;1,16238;
200623;0300;1,82969;
200623;0400;2,603;
200623;0500;3,4699;
200623;0600;0,842545;
200623;0700;0,65122;
200623;0800;1,9357;
200623;0900;0,111475;
200623;1000;1,27752;
200623;1100;1,24304;
200623;1200;0,529677;
200623;1300;0,359567;
200623;1400;1,312;
200623;1500;1,94636;
200623;1600;3,01127;
200623;1700;2,63996;
200623;1800;1,7336;
200623;1900;0,786618;
200623;2000;1,0342;
200623;2100;0,679444;
200623;2200;0,802382;
200623;2300;0,433856;
200624;0000;1,12821;
200624;0100;1,76336;
200624;0200;1,40531;
200624;0300;1,83698;
200624;0400;1,30817;
200624;0500;1,94686;
200624;0600;1,74906;
200624;0700;0,809868;
200624;0800;1,12916;
200624;0900;0,874654;
200624;1000;0,266364;
200624;1100;1,5271;
200624;1200;1,25928;
200624;1300;0,919256;
200624;1400;0,400496;
200624;1500;1,59989;
200624;1600;1,92786;
200624;1700;2,04802;
200624;1800;0,800955;
200624;1900;0,764441;
200624;2000;0,995287;
200624;2100;0,592008;
200624;2200;0,121605;
200624;2300;0,232569;
200625;0000;0,189257;
200625;0100;0,0691069;
200625;0200;0,150135;
200625;0300;0,0889827;
200625;0400;0,219486;
200625;0500;0,219805;
200625;0600;0,605422;
200625;0700;0,459032;
200625;0800;0,0910089;
200625;0900;0,0404233;
200625;1000;0,366336;
200625;1100;0,49758;
200625;1200;0,86375;
200625;1300;0,385267;
200625;1400;0,767798;
200625;1500;0,42198;
200625;1600;0,0442507;
200625;1700;0,112311;
200625;1800;0,0840825;
200625;1900;0,139271;
200625;2000;0,194484;
200625;2100;0,453035;
200625;2200;0,742667;
200625;2300;1,05798;
200626;0000;0,313032;
200626;0100;1,1272;
200626;0200;0,294684;
200626;0300;0,428097;
200626;0400;0,50996;
200626;0500;0,438691;
200626;0600;0,764305;
200626;0700;0,45363;
200626;0800;0,266295;
200626;0900;0,506652;
200626;1000;0,501953;
200626;1100;0,946498;
200626;1200;0,405517;
200626;1300;0,737897;
200626;1400;1,33631;
200626;1500;1,2749;
200626;1600;1,17157;
200626;1700;0,786863;
200626;1800;0,719193;
200626;1900;0,791387;
200626;2000;0,950233;
200626;2100;0,562936;
200626;2200;0,167222;
200626;2300;0,276216;
200627;0000;0,135353;
200627;0100;0,336909;
200627;0200;0,100755;
200627;0300;0,196856;
200627;0400;0,221956;
200627;0500;0,181003;
200627;0600;0,50952;
200627;0700;0,6143;
200627;0800;0,125286;
200627;0900;0,186025;
200627;1000;0,127431;
200627;1100;0,143347;
200627;1200;0,337723;
200627;1300;0,0236574;
200627;1400;0,647886;
200627;1500;0,283316;
200627;1600;0,263399;
200627;1700;0,15583;
200627;1800;0,191789;
200627;1900;0,0914093;
200627;2000;0,104448;
200627;2100;0,120409;
200627;2200;0,594417;
200627;2300;0,251913;
200628;0000;0,848489;
200628;0100;0,440837;
200628;0200;0,206743;
200628;0300;0,0522116;
200628;0400;0,167819;
200628;0500;1,25129;
200628;0600;0,503371;
200628;0700;0,252725;
200628;0800;0,371209;
200628;0900;0,278701;
200628;1000;1,20748;
200628;1100;0,423214;
200628;1200;0,647233;
200628;1300;1,26419;
200628;1400;1,47417;
200628;1500;1,11836;
200628;1600;0,365611;
200628;1700;0,121736;
200628;1800;0,441348;
200628;1900;0,476372;
200628;2000;0,294657;
200628;2100;0,0901552;
200628;2200;0,313735;
200628;2300;0,0458966;
200629;0000;0,200481;
200629;0100;0,737797;
200629;0200;0,154799;
200629;0300;0,709633;
200629;0400;0,547419;
200629;0500;0,819234;
200629;0600;0,243771;
200629;0700;0,774616;
200629;0800;0,213703;
200629;0900;0,117819;
200629;1000;1,90778;
200629;1100;1,16724;
200629;1200;1,49953;
200629;1300;3,64026;
200629;1400;1,15596;
200629;1500;0,148252;
200629;1600;1,81168;
200629;1700;0,434016;
200629;1800;0,647831;
200629;1900;0,699343;
200629;2000;0,195891;
200629;2100;0,993569;
200629;2200;0,853152;
200629;2300;1,0612;
200630;0000;1,05992;
200630;0100;0,377648;
200630;0200;0,752825;
200630;0300;0,347153;
200630;0400;0,264676;
200630;0500;0,367405;
200630;0600;0,141086;
200630;0700;0,0840958;
200630;0800;0,0693578;
200630;0900;0,118256;
200630;1000;0,14301;
200630;1100;0,700549;
200630;1200;0,504052;
200630;1300;0,859364;
200630;1400;0,595154;
200630;1500;0,484749;
200630;1600;0,415662;
200630;1700;0,155634;
200630;1800;0,176287;
200630;1900;0,584179;
200630;2000;0,229286;
200630;2100;0,24491;
200630;2200;0,813119;
200630;2300;1,06271;
200701;0000;0,276978;
200701;0100;0,28607;
200701;0200;0,464801;
200701;0300;0,454459;
200701;0400;0,489259;
200701;0500;1,14864;
200701;0600;0,144685;
200701;0700;0,336477;
200701;0800;0,82377;
200701;0900;1,11834;
200701;1000;1,04557;
200701;1100;0,476792;
200701;1200;1,22163;
200701;1300;2,36104;
200701;1400;0,801753;
200701;1500;0,416862;
200701;1600;1,24673;
200701;1700;0,796658;
200701;1800;0,545439;
200701;1900;0,228081;
200701;2000;0,130508;
200701;2100;0,110991;
200701;2200;0,0213244;
200701;2300;0,100133;
200702;0000;0,488556;
200702;0100;0,148244;
200702;0200;0,346371;
200702;0300;0,0386081;
200702;0400;0,156052;
200702;0500;0,159872;
200702;0600;0,256282;
200702;0700;0,516308;
200702;0800;0,297245;
200702;0900;0,02932;
200702;1000;0,235578;
200702;1100;0,55674;
200702;1200;0,385336;
200702;1300;0,403716;
200702;1400;0,358738;
200702;1500;0,471354;
200702;1600;0,703987;
200702;1700;0,664436;
200702;1800;0,878012;
200702;1900;0,202373;
200702;2000;0,357182;
200702;2100;0,0321123;
200702;2200;0,168292;
200702;2300;0,0543298;
200703;0000;0,0570766;
200703;0100;0,12884;
200703;0200;0,132405;
200703;0300;0,0475414;
200703;0400;0,151885;
200703;0500;0,198949;
200703;0600;0,380389;
200703;0700;0,378403;
200703;0800;0,174041;
200703;0900;0,468451;
200703;1000;0,19276;
200703;1100;0,778912;
200703;1200;0,990412;
200703;1300;0,898154;
200703;1400;0,760303;
200703;1500;0,314388;
200703;1600;1,58597;
200703;1700;1,86894;
200703;1800;2,05193;
200703;1900;1,01267;
200703;2000;0,790429;
200703;2100;0,404559;
200703;2200;0,0204097;
200703;2300;0,0349607;
200704;0000;0,776323;
200704;0100;0,286815;
200704;0200;0,083243;
200704;0300;0,599082;
200704;0400;0,912816;
200704;0500;0,284314;
200704;0600;0,753225;
200704;0700;1,21688;
200704;0800;0,84245;
200704;0900;1,87819;
200704;1000;1,21077;
200704;1100;1,83431;
200704;1200;1,20026;
200704;1300;1,44197;
200704;1400;2,03816;
200704;1500;2,25304;
200704;1600;2,23008;
200704;1700;1,49075;
200704;1800;2,43491;
200704;1900;2,99728;
200704;2000;1,56639;
200704;2100;2,32157;
200704;2200;2,34443;
200704;2300;1,88902;
200705;0000;0,569726;
200705;0100;0,535205;
200705;0200;0,674081;
200705;0300;1,11623;
200705;0400;0,896411;
200705;0500;0,131727;
200705;0600;0,0871314;
200705;0700;0,0083821;
200705;0800;0,182933;
200705;0900;0,239508;
200705;1000;0,395878;
200705;1100;0,458499;
200705;1200;0,393527;
200705;1300;0,145854;
200705;1400;0,615383;
200705;1500;0,517928;
200705;1600;0,736699;
200705;1700;0,825615;
200705;1800;0,6446;
200705;1900;0,0939275;
200705;2000;0,0674183;
200705;2100;0,0938201;
200705;2200;0,160072;
200705;2300;0,157897;
200706;0000;0,268524;
200706;0100;0,1153;
200706;0200;0,498738;
200706;0300;0,208011;
200706;0400;0,135842;
200706;0500;0,510054;
200706;0600;0,348671;
200706;0700;0,224958;
200706;0800;0,142272;
200706;0900;0,217248;
200706;1000;0,586682;
200706;1100;0,36603;
200706;1200;0,274626;
200706;1300;0,661788;
200706;1400;0,504288;
200706;1500;0,91844;
200706;1600;0,805984;
200706;1700;0,827711;
200706;1800;0,259911;
200706;1900;0,0196716;
200706;2000;0,0201944;
200706;2100;0,0641873;
200706;2200;0,254935;
200706;2300;0,0471645;
200707;0000;0,0995404;
200707;0100;0,195971;
200707;0200;0,186044;
200707;0300;0,0909395;
200707;0400;0,133566;
200707;0500;0,289947;
200707;0600;0,231959;
200707;0700;0,151199;
200707;0800;0,243039;
200707;0900;0,219079;
200707;1000;0,388363;
200707;1100;0,434448;
200707;1200;0,431321;
200707;1300;0,63346;
200707;1400;0,628843;
200707;1500;1,07531;
200707;1600;1,77994;
200707;1700;1,67114;
200707;1800;0,633503;
200707;1900;0,0180323;
200707;2000;0,201957;
200707;2100;0,0533706;
200707;2200;0,221461;
200707;2300;0,241338;
200708;0000;0,133947;
200708;0100;0,153127;
200708;0200;0,186884;
200708;0300;0,759346;
200708;0400;0,382025;
200708;0500;0,174375;
200708;0600;0,333912;
200708;0700;0,261837;
200708;0800;0,828521;
200708;0900;0,600084;
200708;1000;0,782131;
200708;1100;1,00209;
200708;1200;1,05588;
200708;1300;0,445659;
200708;1400;0,644775;
200708;1500;0,937025;
200708;1600;0,803307;
200708;1700;1,02742;
200708;1800;1,04134;
200708;1900;0,145848;
200708;2000;0,184775;
200708;2100;0,140176;
200708;2200;0,088012;
200708;2300;0,12675;
200709;0000;0,0280451;
200709;0100;0,0421453;
200709;0200;0,0213544;
200709;0300;0,112453;
200709;0400;0,0296334;
200709;0500;0,112397;
200709;0600;0,341228;
200709;0700;0,423561;
200709;0800;0,293327;
200709;0900;0,689797;
200709;1000;0,258592;
200709;1100;0,392674;
200709;1200;0,555627;
200709;1300;0,333301;
200709;1400;0,42477;
200709;1500;0,246118;
200709;1600;1,03766;
200709;1700;0,689538;
200709;1800;0,560313;
200709;1900;0,315055;
200709;2000;0,248519;
200709;2100;0,645157;
200709;2200;0,15789;
200709;2300;0,0852764;
200710;0000;0,176471;
200710;0100;0,375821;
200710;0200;0,138102;
200710;0300;0,0123755;
200710;0400;0,563286;
200710;0500;0,740005;
200710;0600;0,173904;
200710;0700;0,407414;
200710;0800;0,417716;
200710;0900;0,336716;
200710;1000;0,910367;
200710;1100;0,370071;
200710;1200;1,53815;
200710;1300;0,661449;
200710;1400;0,711523;
200710;1500;0,891992;
200710;1600;0,539167;
200710;1700;0,482235;
200710;1800;0,0429258;
200710;1900;0,191255;
200710;2000;0,587836;
200710;2100;0,0544;
200710;2200;0,18146;
200710;2300;0,0526558;
200711;0000;0,0590052;
200711;0100;0,321821;
200711;0200;0,346026;
200711;0300;0,0859092;
200711;0400;0,132536;
200711;0500;0,136001;
200711;0600;0,188971;
200711;0700;0,155489;
200711;0800;0,112126;
200711;0900;0,244008;
200711;1000;0,222707;
200711;1100;0,146741;
200711;1200;0,480935;
200711;1300;0,215253;
200711;1400;0,553577;
200711;1500;0,922327;
200711;1600;1,15356;
200711;1700;1,40146;
200711;1800;0,931154;
200711;1900;0,616663;
200711;2000;0,284428;
200711;2100;0,163175;
200711;2200;0,0802238;
200711;2300;0,382159;
200712;0000;0,332343;
200712;0100;0,0563365;
200712;0200;0,0514245;
200712;0300;0,190893;
200712;0400;0,10965;
200712;0500;0,228442;
200712;0600;0,0708909;
200712;0700;0,231491;
200712;0800;0,361118;
200712;0900;0,817319;
200712;1000;0,329562;
200712;1100;0,313239;
200712;1200;0,820553;
200712;1300;0,881043;
200712;1400;0,111862;
200712;1500;0,296365;
200712;1600;0,353968;
200712;1700;0,90771;
200712;1800;0,224039;
200712;1900;0,0461418;
200712;2000;0,0325678;
200712;2100;0,264119;
200712;2200;0,512864;
200712;2300;0,461323;
200713;0000;0,394143;
200713;0100;0,273558;
200713;0200;0,200028;
200713;0300;0,231781;
200713;0400;0,829747;
200713;0500;0,582225;
200713;0600;0,494857;
200713;0700;0,586698;
200713;0800;0,541082;
200713;0900;0,581439;
200713;1000;0,110829;
200713;1100;0,610912;
200713;1200;0,304339;
200713;1300;0,363548;
200713;1400;0,197955;
200713;1500;0,27771;
200713;1600;0,489194;
200713;1700;0,307187;
200713;1800;0,379854;
200713;1900;0,0364973;
200713;2000;0,0653064;
200713;2100;0,398552;
200713;2200;0,431925;
200713;2300;0,546965;
200714;0000;0,60715;
200714;0100;0,83699;
200714;0200;0,532382;
200714;0300;0,246987;
200714;0400;0,480315;
200714;0500;0,685694;
200714;0600;0,743665;
200714;0700;0,403864;
200714;0800;0,515645;
200714;0900;0,774446;
200714;1000;0,238656;
200714;1100;0,424128;
200714;1200;0,338953;
200714;1300;0,602792;
200714;1400;0,539735;
200714;1500;0,300367;
200714;1600;0,769581;
200714;1700;0,913534;
200714;1800;0,442157;
200714;1900;0,180049;
200714;2000;0,212423;
200714;2100;0,521541;
200714;2200;0,458856;
200714;2300;0,377561;
200715;0000;0,498985;
200715;0100;0,971244;
200715;0200;0,645938;
200715;0300;0,486706;
200715;0400;0,495849;
200715;0500;0,261694;
200715;0600;0,628184;
200715;0700;0,610936;
200715;0800;0,63923;
200715;0900;0,599536;
200715;1000;0,211999;
200715;1100;0,319592;
200715;1200;1,04492;
200715;1300;0,271541;
200715;1400;0,744583;
200715;1500;1,6153;
200715;1600;2,31418;
200715;1700;2,20098;
200715;1800;1,71536;
200715;1900;0,819265;
200715;2000;0,277252;
200715;2100;0,330166;
200715;2200;0,336301;
200715;2300;0,218916;
200716;0000;0,172519;
200716;0100;0,260453;
200716;0200;0,436223;
200716;0300;0,628675;
200716;0400;0,466626;
200716;0500;0,311144;
200716;0600;0,131474;
200716;0700;0,276355;
200716;0800;0,277237;
200716;0900;0,202577;
200716;1000;0,510208;
200716;1100;0,352422;
200716;1200;0,511436;
200716;1300;0,174072;
200716;1400;0,581567;
200716;1500;0,625954;
200716;1600;0,14686;
200716;1700;0,0757574;
200716;1800;0,0800782;
200716;1900;0,0161378;
200716;2000;0,0567323;
200716;2100;0,228953;
200716;2200;0,139592;
200716;2300;0,0882211;
200717;0000;0,447174;
200717;0100;0,338933;
200717;0200;1,18942;
200717;0300;0,642189;
200717;0400;0,346506;
200717;0500;0,341053;
200717;0600;0,549707;
200717;0700;0,263855;
200717;0800;0,396887;
200717;0900;0,704525;
200717;1000;0,247963;
200717;1100;1,04272;
200717;1200;0,333471;
200717;1300;0,919705;
200717;1400;0,885378;
200717;1500;0,942573;
200717;1600;0,817331;
200717;1700;0,581976;
200717;1800;0,502786;
200717;1900;0,135182;
200717;2000;0,0674508;
200717;2100;0,214178;
200717;2200;0,331232;
200717;2300;0,0776129;
200718;0000;0,125511;
200718;0100;0,246823;
200718;0200;0,047061;
200718;0300;0,0241966;
200718;0400;0,127778;
200718;0500;0,647001;
200718;0600;0,0361965;
200718;0700;0,152344;
200718;0800;0,044663;
200718;0900;0,136709;
200718;1000;0,0599616;
200718;1100;0,302082;
200718;1200;0,416084;
200718;1300;0,979371;
